NC_031421|Aconitum_coreanum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Ranunculaceae_Ranunculoideae_Delphinieae_Aconitum
NC_036358|Aconitum_finetianum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Ranunculaceae_Ranunculoideae_Delphinieae_Aconitum
NC_031422|Aconitum_kusnezoffii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Ranunculaceae_Ranunculoideae_Delphinieae_Aconitum
NC_035894|Aconitum_longecassidatum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Ranunculaceae_Ranunculoideae_Delphinieae_Aconitum
NC_031423|Aconitum_monanthum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Ranunculaceae_Ranunculoideae_Delphinieae_Aconitum
NC_035892|Aconitum_pseudolaeve|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Ranunculaceae_Ranunculoideae_Delphinieae_Aconitum
NC_036359|Aconitum_sinomontanum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Ranunculaceae_Ranunculoideae_Delphinieae_Aconitum
NC_010093|Acorus_americanus|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Acoraceae_Acorus
NC_007407|Acorus_calamus|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Acoraceae_Acorus
NC_026299|Acorus_gramineus|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Acoraceae_Acorus
NC_037084|Acrocomia_aculeata|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Arecaceae_Arecoideae_Cocoseae_Bactridinae_Acrocomia
NC_034913|Actinidia_arguta|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Actinidiaceae_Actinidia
NC_026690|Actinidia_chinensis|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Actinidiaceae_Actinidia
NC_026691|Actinidia_deliciosa|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Actinidiaceae_Actinidia
NC_034914|Actinidia_eriantha|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Actinidiaceae_Actinidia
NC_034915|Actinidia_kolomikta|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Actinidiaceae_Actinidia
NC_031186|Actinidia_polygama|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Actinidiaceae_Actinidia
NC_031187|Actinidia_tetramera|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Actinidiaceae_Actinidia
NC_034986|Adenanthera_microsperma|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_fabids_Fabales_Fabaceae_Caesalpinioideae_mimosoid_clade_Mimoseae_Adenanthera
NC_037455|Adenocalymma_acutissimum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036494|Adenocalymma_allamandiflorum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036495|Adenocalymma_aurantiacum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036496|Adenocalymma_biternatum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036497|Adenocalymma_bracteatum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_036498|Adenocalymma_cristicalyx|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
NC_037456|Adenocalymma_divaricatum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Bignoniaceae_Bignonieae_Adenocalymma
